;Flughafen_Airline;Datum;mean_Preis;
520;Bangkok-THA;04.08.2019;710,6666667;0,000469263
521;Bangkok-THA;05.08.2019;694,6666667;-0,022514071
522;Bangkok-THA;06.08.2019;708,6666667;0,020153551
523;Bangkok-THA;07.08.2019;714;0,00752587
524;Bangkok-THA;08.08.2019;713,6666667;-0,000466853
525;Bangkok-THA;09.08.2019;699,6666667;-0,019617001
526;Bangkok-THA;10.08.2019;661;-0,055264412
527;Bangkok-THA;11.08.2019;658,3333333;-0,004034291
528;Bangkok-THA;12.08.2019;661;0,004050633
529;Bangkok-THA;13.08.2019;654;-0,010590015
530;Bangkok-THA;14.08.2019;654,6666667;0,001019368
531;Bangkok-THA;15.08.2019;675,3333333;0,031568228
532;Bangkok-THA;16.08.2019;559;-0,172260612
533;Bangkok-THA;17.08.2019;519;-0,071556351
534;Bangkok-THA;18.08.2019;519;0
535;Bangkok-THA;19.08.2019;527;0,015414258
536;Bangkok-THA;20.08.2019;536;0,017077799
537;Bangkok-THA;21.08.2019;522;-0,026119403
538;Bangkok-THA;22.08.2019;523;0,001915709
539;Bangkok-THA;23.08.2019;523;0
540;Bangkok-THA;24.08.2019;520;-0,005736138
541;Bangkok-THA;25.08.2019;520;0
542;Bangkok-THA;26.08.2019;526,3333333;0,012179487
543;Bangkok-THA;27.08.2019;527;0,001266624
544;Bangkok-THA;28.08.2019;531;0,007590133
545;Bangkok-THA;29.08.2019;535,6666667;0,008788449
546;Bangkok-THA;30.08.2019;527;-0,016179216
547;Bangkok-THA;31.08.2019;519;-0,015180266
548;Bangkok-THA;01.09.2019;519;0
549;Bangkok-THA;02.09.2019;522,3333333;0,006422608
550;Bangkok-THA;03.09.2019;523;0,001276324
551;Bangkok-THA;04.09.2019;523;0
552;Bangkok-THA;05.09.2019;528,6666667;0,010834927
553;Bangkok-THA;06.09.2019;531;0,004413619
554;Bangkok-THA;07.09.2019;533,6666667;0,005021971
555;Bangkok-THA;08.09.2019;532;-0,003123048
556;Bangkok-THA;09.09.2019;544;0,022556391
557;Bangkok-THA;10.09.2019;545,3333333;0,00245098
558;Bangkok-THA;11.09.2019;560;0,026894866
559;Bangkok-THA;12.09.2019;565,6666667;0,010119048
560;Bangkok-THA;13.09.2019;564,3333333;-0,002357101
561;Bangkok-THA;14.09.2019;562;-0,004134672
562;Bangkok-THA;15.09.2019;562;0
563;Bangkok-THA;16.09.2019;566,3333333;0,007710558
564;Bangkok-THA;17.09.2019;591,6666667;0,044732195
565;Bangkok-THA;18.09.2019;796;0,345352113
566;Bangkok-THA;19.09.2019;794,3333333;-0,002093802
567;Bangkok-THA;20.09.2019;818,6666667;0,030633655
568;Bangkok-THA;21.09.2019;836;0,021172638
569;Bangkok-THA;22.09.2019;831,3333333;-0,005582137
570;Bangkok-THA;23.09.2019;838;0,008019246
571;Bangkok-THA;24.09.2019;835;-0,003579952
572;Bangkok-THA;25.09.2019;835,3333333;0,000399202
573;Bangkok-THA;26.09.2019;855,6666667;0,02434158
574;Bangkok-THA;27.09.2019;866;0,012076354
575;Bangkok-THA;28.09.2019;863,6666667;-0,00269438
576;Bangkok-THA;29.09.2019;861,3333333;-0,00270166
577;Bangkok-THA;30.09.2019;873,6666667;0,014318885
578;Bangkok-THA;01.10.2019;937;0,072491415
579;Bangkok-THA;02.10.2019;867;-0,07470651
580;Bangkok-THA;03.10.2019;862;-0,005767013
581;Bangkok-THA;04.10.2019;866;0,004640371
582;Bangkok-THA;05.10.2019;861,6666667;-0,005003849
583;Bangkok-THA;06.10.2019;863,6666667;0,002321083
584;Bangkok-THA;07.10.2019;867,3333333;0,004245465
585;Bangkok-THA;08.10.2019;878;0,012298232
586;Bangkok-THA;09.10.2019;950,3333333;0,082384207
587;Bangkok-THA;10.10.2019;934,6666667;-0,016485444
588;Bangkok-THA;11.10.2019;934,6666667;0
589;Bangkok-THA;12.10.2019;939,6666667;0,005349501
590;Bangkok-THA;13.10.2019;950,3333333;0,011351543
591;Bangkok-THA;14.10.2019;938,6666667;-0,012276394
592;Bangkok-THA;15.10.2019;926;-0,013494318
593;Bangkok-THA;16.10.2019;932,6666667;0,007199424
594;Bangkok-THA;17.10.2019;920,3333333;-0,013223731
595;Bangkok-THA;18.10.2019;944,6666667;0,026439696
596;Bangkok-THA;19.10.2019;925;-0,020818631
597;Bangkok-THA;20.10.2019;923;-0,002162162
598;Bangkok-THA;21.10.2019;928,3333333;0,005778259
599;Bangkok-THA;22.10.2019;924;-0,004667864
600;Bangkok-THA;23.10.2019;930,6666667;0,007215007
601;Bangkok-THA;24.10.2019;934,6666667;0,004297994
602;Bangkok-THA;25.10.2019;931,3333333;-0,003566334
603;Bangkok-THA;26.10.2019;924;-0,007874016
604;Bangkok-THA;27.10.2019;927,6666667;0,003968254
605;Bangkok-THA;28.10.2019;931,3333333;0,003952569
606;Bangkok-THA;29.10.2019;931,6666667;0,00035791
607;Bangkok-THA;30.10.2019;932;0,000357782
608;Bangkok-THA;31.10.2019;935;0,003218884
609;Bangkok-THA;01.11.2019;949,3333333;0,015329768
